SPECID,SCORE
G12_Y1_HND1_248,0.0012030685
G09_Y1_FS2_352,0.0012030615
G12_Y6_058_044,0.0012030564
G02_Y5_074_077,0.0012030418
G15_Y4_220_214,0.0012030398
G15_Y2_018_099,0.0012030165
G09_Y4_246_307,0.0012029726
G02_Y3_004_003,0.0012029496
G15_Y2_019_070,0.0012029238
G09_Y2_025_107,0.0012029095
G09_Y6_067_275,0.0012028958
G09_Y2_006_207,0.001202865
G09_Y1_EX1_257,0.0012028527
G12_Y1_BN1_077,0.001202805
G15_Y1_GN2_229,0.0012027702
G02_Y4_002_135,0.0012026972
G12_Y6_070_267,0.0012026831
G15_Y1_IN2_125,0.0012026734
G12_Y1_ND5_054,0.0012026497
G15_Y2_012_187,0.001202615
G02_Y3_018_322,0.0012025767
G15_Y3_001_128,0.0012025638
G15_Y1_CN1_246,0.0012025547
G12_Y1_HS2_098,0.0012025216
G12_Y6_058_031,0.0012025016
G15_Y1_FN2_244,0.0012025
G09_Y4_215_267,0.0012024741
G09_Y1_HS1_374,0.001202438
G15_Y1_ES2_245,0.0012024363
G15_Y1_IN2_363,0.0012024329
G09_Y1_BS1_335,0.0012024189
G15_Y1_CS2_064,0.00120241
G02_Y5_076_390,0.0012024093
G09_Y1_DX1_076,0.0012023804
G02_Y5_105_365,0.001202333
G12_Y1_FS1_283,0.0012023023
G12_Y1_IS1_210,0.0012022855
G15_Y1_CN1_133,0.0012022675
G09_Y6_065_372,0.0012022615
G15_Y5_060_138,0.0012022556
G09_Y1_BS2_195,0.0012022279
G15_Y3_051_358,0.0012021468
G15_Y3_002_203,0.0012021349
G15_Y3_017_367,0.0012021282
G12_Y1_GD1_185,0.0012021037
G02_Y5_083_153,0.001202089
G09_Y1_DX1_220,0.0012020797
G02_Y5_052_279,0.0012020518
G09_Y2_025_197,0.0012020069
G15_Y1_BN1_358,0.0012019856
G15_Y4_220_146,0.0012019626
G15_Y1_CS1_186,0.0012019452
G02_Y4_025_036,0.0012019074
G15_Y1_DS2_254,0.0012018816
G09_Y2_019_065,0.0012018662
G02_Y5_082_210,0.0012018469
G12_Y1_HN1_132,0.0012018145
G15_Y4_215_193,0.0012017919
G09_Y6_086_342,0.0012017568
G02_Y5_089_061,0.0012017433
G12_Y3_010_329,0.0012017391
G02_Y5_105_123,0.0012017151
G12_Y1_FS2_170,0.0012017048
G15_Y1_DS1_024,0.0012016732
G02_Y3_014_101,0.001201652
G15_Y6_084_226,0.0012016054
G12_Y6_043_243,0.0012015839
G09_Y1_CX1_218,0.0012015803
G15_Y6_070_055,0.0012015463
G15_Y2_009_289,0.0012014762
G02_Y4_041_234,0.0012014261
G15_Y1_EN2_168,0.001201384
G15_Y1_BX2_389,0.0012013249
G12_Y1_AS1_139,0.0012012918
G09_Y1_CX2_220,0.0012012699
G09_Y1_CN2_348,0.0012012222
G15_Y1_FS2_130,0.001201215
G15_Y4_212_057,0.001201207
G09_Y1_FX1_285,0.0012011966
G09_Y1_EN1_277,0.0012011579
G12_Y1_HS1_217,0.0012011498
G02_Y5_105_038,0.0012011249
G15_Y4_201_055,0.001201106
G12_Y2_033_138,0.001201102
G12_Y1_HS1_355,0.0012011001
G15_Y6_091_334,0.0012010529
G09_Y1_FN2_147,0.0012009956
G09_Y1_CX2_307,0.0012009756
G09_Y4_232_156,0.0012009179
G09_Y1_BS2_367,0.0012009129
G12_Y1_ES2_185,0.0012008507
G12_Y5_004_251,0.0012008324
G12_Y1_AX2_152,0.0012007719
G15_Y6_095_331,0.0012006888
G02_Y5_092_371,0.0012006552
G12_Y1_AX1_124,0.0012006427
G15_Y2_021_245,0.0012006259
G09_Y1_AN1_046,0.0012005825
G12_Y1_BND1_103,0.0012004746
G15_Y6_084_302,0.0012004424
G15_Y3_039_136,0.0012003728
G15_Y2_003_085,0.0012003544
G09_Y1_IS1_387,0.0012003381
G02_Y3_005_275,0.0012003372
G09_Y1_DN2_139,0.0012002776
G09_Y1_GS1_236,0.0012002769
G09_Y4_245_319,0.0012001321
G15_Y1_FN2_135,0.0012001132
G02_Y5_113_231,0.0012000989
G09_Y2_003_367,0.001200093
G12_Y1_HS2_391,0.0011999897
G15_Y1_GX2_057,0.0011999651
G12_Y3_016_068,0.0011999514
G09_Y3_015_201,0.0011999307
G12_Y6_057_161,0.0011998651
G02_Y4_030_148,0.0011998445
G09_Y1_BN1_164,0.0011998261
G02_Y5_108_203,0.0011997583
G15_Y3_046_075,0.001199753
G15_Y2_001_097,0.0011996771
G09_Y1_CX1_220,0.0011996662
G15_Y1_ES1_194,0.001199655
G09_Y1_EN2_307,0.0011996399
G12_Y1_IS1_301,0.0011995209
G02_Y5_093_265,0.0011995198
G12_Y1_HND1_173,0.0011995062
G09_Y1_IN1_079,0.0011994955
G09_Y1_CS2_237,0.0011994449
G15_Y1_HN2_188,0.0011994398
G02_Y5_109_122,0.0011994115
G09_Y1_DX2_387,0.0011993903
G09_Y1_AS2_331,0.0011993558
G02_Y5_089_394,0.0011993523
G12_Y4_209_112,0.0011993372
G15_Y4_222_224,0.0011992841
G09_Y1_AS1_156,0.0011992478
G09_Y1_CS1_020,0.0011992364
G15_Y1_AX2_105,0.0011992212
G12_Y6_060_083,0.001199211
G12_Y1_ES1_303,0.0011992052
G12_Y1_FX1_279,0.0011991968
G09_Y1_IS1_304,0.0011991921
G12_Y1_DND1_147,0.0011991143
G12_Y1_FX2_266,0.001199072
G12_Y1_CND1_229,0.0011990648
G12_Y1_FT_277,0.0011989619
G12_Y1_ND4_271,0.0011989609
G12_Y1_DX2_031,0.0011989055
G12_Y1_IN1_007,0.0011988604
G15_Y3_029_124,0.0011988303
G02_Y5_106_075,0.001198789
G09_Y2_041_088,0.0011987679
G02_Y4_026_313,0.0011987523
G12_Y1_BX2_385,0.0011987239
G02_Y5_074_319,0.0011986792
G15_Y1_DN2_289,0.001198652
G12_Y1_EX2_247,0.0011986454
G02_Y3_009_134,0.0011985486
G12_Y1_DS1_253,0.0011985288
G15_Y5_028_325,0.0011985204
G09_Y1_GN2_277,0.0011985
G09_Y1_HN1_380,0.0011984932
G09_Y1_HS1_140,0.0011984434
G12_Y1_ES1_094,0.0011984408
G02_Y5_114_208,0.0011984068
G09_Y1_AS2_191,0.0011983715
G09_Y1_CN2_046,0.0011983525
G09_Y1_GN1_238,0.0011983379
G02_Y3_007_007,0.0011983067
G02_Y3_016_217,0.0011982037
G15_Y2_016_105,0.0011981139
G12_Y6_050_075,0.001198107
G12_Y1_AN1_204,0.0011981052
G15_Y3_005_135,0.0011980918
G09_Y1_FN1_285,0.001198039
G02_Y4_032_352,0.0011979372
G12_Y1_AN1_079,0.0011979059
G15_Y1_CX2_137,0.0011978861
G02_Y6_004_330,0.0011978804
G15_Y2_003_134,0.0011978758
G15_Y3_051_127,0.001197851
G09_Y1_HN1_046,0.0011978417
G02_Y3_001_301,0.001197827
G15_Y1_GX2_204,0.0011978021
G15_Y4_234_342,0.0011976354
G15_Y4_228_272,0.0011976346
G15_Y4_203_215,0.0011976094
G15_Y2_018_323,0.0011975958
G15_Y1_AS1_093,0.0011975772
G02_Y3_009_148,0.0011975745
G09_Y1_DX2_293,0.0011975556
G15_Y1_GN2_167,0.001197524
G09_Y1_DS2_341,0.0011975237
G15_Y4_207_146,0.0011974839
G15_Y4_217_159,0.0011974686
G15_Y1_BX2_017,0.0011974429
G09_Y4_231_033,0.0011974291
G02_Y4_033_366,0.0011974282
G09_Y1_GN1_097,0.0011973885
G15_Y1_IS2_380,0.001197388
G12_Y1_END1_286,0.0011972619
G15_Y4_234_146,0.0011972132
G15_Y2_021_093,0.0011971702
G09_Y1_CX1_048,0.001197156
G09_Y1_GS1_118,0.0011971479
G15_Y1_HN1_086,0.0011971307
G15_Y1_GN2_236,0.0011970957
G09_Y1_DX1_004,0.0011970075
G12_Y4_204_083,0.0011969847
G09_Y2_020_137,0.0011969723
G09_Y1_FX2_094,0.00119693
G15_Y6_101_232,0.0011969277
G09_Y1_DX1_332,0.0011968694
G09_Y4_227_101,0.0011968246
G09_Y1_CN2_326,0.0011968237
G15_Y4_217_162,0.001196812
G09_Y1_IS1_179,0.0011967649
G15_Y1_DS1_007,0.0011967104
G15_Y1_GN1_298,0.001196698
G09_Y1_CX1_026,0.0011966533
G02_Y5_073_135,0.001196631
G15_Y3_038_193,0.0011966265
G12_Y1_BS1_297,0.0011966063
G09_Y1_ES1_009,0.0011966057
G02_Y5_093_048,0.0011965424
G09_Y5_033_065,0.0011965282
G09_Y2_002_052,0.0011965279
G02_Y4_021_179,0.001196511
G09_Y1_IN2_140,0.0011965076
G09_Y5_032_365,0.001196458
G09_Y1_EN2_263,0.0011964532
G09_Y1_CX2_310,0.0011964313
G09_Y1_CX2_140,0.0011963677
G15_Y2_003_127,0.001196347
G15_Y1_BX1_306,0.00119633
G12_Y1_BS1_387,0.0011963081
G12_Y2_038_287,0.0011962865
G09_Y1_EN2_032,0.0011962857
G12_Y1_BS1_265,0.0011962852
G15_Y1_FS1_147,0.001196272
G09_Y1_EX1_048,0.0011961577
G09_Y1_CX2_339,0.0011961454
G15_Y4_220_192,0.0011961351
G09_Y4_219_182,0.0011961241
G09_Y4_211_313,0.0011961232
G02_Y5_092_394,0.0011960592
G15_Y2_004_131,0.0011960582
G09_Y1_AS2_141,0.0011960382
G15_Y2_021_001,0.0011960121
G09_Y4_223_030,0.001196002
G15_Y1_BN2_235,0.0011959926
G15_Y1_FS2_296,0.0011959462
G12_Y3_009_336,0.0011958983
G09_Y1_IN2_152,0.0011958485
G09_Y1_DX1_161,0.0011958284
G09_Y2_007_113,0.0011957847
G09_Y2_002_274,0.0011956372
G09_Y1_EN2_118,0.0011956055
G02_Y4_030_045,0.0011955742
G15_Y2_019_215,0.0011955372
G15_Y1_AX1_110,0.0011955348
G02_Y5_109_272,0.001195528
G02_Y5_057_114,0.001195508
G15_Y1_HS2_159,0.0011954922
G15_Y4_205_130,0.0011954855
G15_Y1_BN2_074,0.0011954352
G09_Y1_CX2_017,0.0011953481
G15_Y1_DN2_189,0.0011953027
G09_Y1_AN1_366,0.0011952894
G12_Y1_BN1_378,0.0011952871
G12_Y1_HS2_362,0.0011952212
G15_Y2_008_172,0.0011951718
G12_Y5_012_265,0.0011951411
G15_Y3_041_235,0.0011950631
G02_Y5_088_274,0.0011950599
G15_Y3_051_195,0.0011950561
G15_Y4_219_270,0.0011950291
G15_Y5_030_367,0.0011950169
G02_Y5_109_173,0.0011950141
G15_Y4_223_119,0.001194966
G12_Y1_AT_155,0.0011949625
G12_Y1_BND1_296,0.0011949454
G09_Y5_017_063,0.0011949451
G15_Y1_IN1_144,0.0011949381
G15_Y4_223_026,0.0011949248
G15_Y1_CN2_021,0.0011948984
G15_Y4_206_297,0.0011948536
G15_Y2_019_213,0.0011948477
G12_Y1_HS2_371,0.001194834
G12_Y1_GN1_206,0.0011948107
G12_Y1_ED1_057,0.00119475
G09_Y2_015_263,0.0011947195
G12_Y1_FS1_054,0.0011946856
G02_Y3_019_219,0.0011946339
G09_Y2_033_337,0.001194576
G02_Y5_051_075,0.0011945367
G12_Y1_BN1_310,0.001194516
G15_Y1_FN1_186,0.0011944897
G15_Y3_003_129,0.001194481
G09_Y1_BS1_027,0.0011944647
G12_Y1_CN1_316,0.0011944503
G02_Y5_092_117,0.0011944445
G12_Y1_CX1_167,0.0011944014
G02_Y3_007_305,0.0011943722
G02_Y4_028_349,0.0011943183
G12_Y1_HS1_071,0.0011942922
G02_Y4_030_320,0.0011942836
G15_Y1_BN1_092,0.0011942795
G12_Y5_003_318,0.0011942612
G09_Y2_002_075,0.0011941988
G12_Y1_CND1_383,0.0011941745
G12_Y1_EX1_344,0.0011941611
G15_Y1_BX1_077,0.0011941437
G02_Y5_095_394,0.0011941376
G12_Y2_025_046,0.0011941348
G15_Y1_BN1_067,0.0011940883
G09_Y2_029_022,0.0011940813
G09_Y1_CX1_163,0.0011939367
G02_Y5_058_306,0.0011939157
G09_Y4_221_049,0.0011939154
G12_Y1_GS2_025,0.0011938857
G12_Y2_039_364,0.0011938671
G02_Y5_053_379,0.0011937907
G02_Y5_109_311,0.0011937898
G12_Y1_ND3_018,0.0011937525
G12_Y1_GN1_140,0.0011937283
G09_Y4_220_170,0.0011937097
G15_Y3_047_039,0.0011937062
G09_Y2_008_167,0.0011936631
G09_Y5_051_249,0.0011936494
G15_Y6_080_075,0.0011936463
G09_Y4_220_038,0.0011936347
G09_Y1_FS1_052,0.001193613
G09_Y1_DN2_101,0.0011935963
G15_Y1_BX2_086,0.0011935949
G15_Y1_EN2_245,0.0011935512
G02_Y3_002_308,0.0011935116
G09_Y2_021_356,0.001193499
G02_Y5_055_335,0.0011934917
G12_Y1_IN1_218,0.0011934801
G02_Y4_035_139,0.0011934573
G02_Y6_002_210,0.0011934305
G09_Y1_GS2_030,0.0011934196
G15_Y2_012_068,0.0011934123
G12_Y1_AS2_136,0.0011933853
G02_Y5_075_015,0.0011933674
G09_Y1_IN1_108,0.0011932498
G09_Y1_FS1_113,0.0011932462
G15_Y1_GN1_204,0.0011932461
G09_Y4_261_251,0.0011932431
G12_Y4_204_105,0.0011932196
G09_Y4_219_324,0.0011931837
G09_Y1_FS2_258,0.0011931192
G02_Y4_002_169,0.001193054
G02_Y5_089_317,0.0011930172
G09_Y1_IN1_318,0.0011930151
G09_Y1_AX2_394,0.0011929993
G09_Y4_221_086,0.0011929891
G12_Y5_025_091,0.0011929469
G02_Y5_076_326,0.0011929192
G02_Y4_042_235,0.001192913
G15_Y1_DN2_323,0.0011928868
G02_Y3_018_320,0.0011928781
G15_Y1_CN1_132,0.0011928664
G12_Y1_DND1_352,0.0011928605
G09_Y1_DN2_011,0.0011928556
G15_Y1_GS1_280,0.0011927993
G12_Y1_IS2_098,0.0011927756
G09_Y1_BS2_116,0.0011927534
G02_Y4_021_206,0.0011927334
G15_Y4_207_231,0.001192671
G15_Y1_GX2_106,0.0011926205
G09_Y1_ES1_130,0.0011926201
G12_Y1_HN1_024,0.0011926144
G12_Y1_HN1_177,0.0011926026
G15_Y1_ES2_253,0.0011925884
G12_Y1_ND5_165,0.0011925858
G09_Y4_213_323,0.0011925743
G12_Y5_028_182,0.0011925495
G15_Y1_HS2_240,0.0011925225
G02_Y3_006_273,0.0011925105
G12_Y1_FS1_221,0.0011924854
G09_Y1_DS1_342,0.0011924651
G02_Y4_039_367,0.0011924646
G15_Y4_213_380,0.001192387
G12_Y1_EN1_342,0.0011923702
G12_Y6_051_280,0.0011923542
G09_Y1_BS1_324,0.0011922882
G12_Y1_GN1_323,0.0011922142
G15_Y1_FS2_077,0.0011922054
G12_Y3_007_327,0.0011921697
G12_Y1_DS1_209,0.0011921588
G12_Y1_FT_339,0.0011921087
G09_Y4_261_265,0.0011920762
G09_Y1_CS1_198,0.0011918817
G15_Y1_BS2_205,0.001191847
G02_Y4_027_227,0.0011918277
G15_Y1_FS2_229,0.0011918261
G15_Y1_BN2_025,0.0011918119
G09_Y2_003_323,0.0011917987
G09_Y1_HS1_315,0.0011917748
G02_Y5_113_098,0.001191769
G15_Y6_082_069,0.0011917404
G12_Y1_FND1_343,0.0011917066
G12_Y1_FND1_022,0.001191652
G02_Y5_094_244,0.0011916398
G02_Y5_106_233,0.0011916279
G15_Y2_004_207,0.0011916272
G12_Y2_001_389,0.001191606
G15_Y1_GN1_217,0.0011915781
G02_Y3_013_187,0.0011915315
G15_Y1_BN1_091,0.0011915185
G15_Y1_BX1_372,0.0011914012
G09_Y4_213_043,0.0011914001
G09_Y4_201_155,0.0011913872
G12_Y1_ES2_109,0.0011913853
G12_Y4_205_207,0.0011913719
G12_Y1_FN1_386,0.0011913269
G09_Y1_EX1_036,0.0011913222
G12_Y3_014_135,0.0011912645
G15_Y1_GX2_255,0.0011912289
G09_Y5_053_079,0.0011912278
G15_Y3_047_222,0.0011911963
G09_Y1_DX2_120,0.0011911753
G09_Y1_FS2_170,0.001191168
G12_Y2_021_264,0.0011911634
G09_Y1_BS1_230,0.0011911336
G09_Y1_BN1_304,0.001191107
G12_Y6_058_047,0.001191052
G09_Y1_GS2_382,0.0011910311
G09_Y1_CX1_352,0.0011910303
G09_Y1_EN2_054,0.0011910149
G02_Y5_086_068,0.0011909893
G12_Y6_052_291,0.0011909632
G02_Y5_089_387,0.001190935
G02_Y4_001_244,0.0011908878
G15_Y1_ES2_237,0.001190871
G15_Y1_IN2_336,0.0011908631
G15_Y2_012_326,0.0011907386
G09_Y1_GX1_153,0.0011907013
G12_Y1_EN1_184,0.0011906174
G15_Y2_021_137,0.0011905881
G15_Y3_033_220,0.0011904985
G02_Y4_044_023,0.0011904512
G09_Y4_220_399,0.0011904312
G15_Y1_IN1_035,0.0011904263
G09_Y2_023_178,0.0011904163
G15_Y2_007_287,0.0011904133
G09_Y4_233_024,0.0011904007
G02_Y4_027_307,0.0011903937
G09_Y1_HN1_122,0.0011903851
G02_Y3_018_231,0.0011902943
G02_Y5_089_333,0.0011902889
G15_Y1_HN2_277,0.0011902684
G12_Y1_CS1_220,0.0011902503
G09_Y1_BS1_147,0.0011902069
G15_Y4_228_291,0.0011902002
G15_Y1_EN2_276,0.0011901899
G15_Y1_DN2_128,0.0011901818
G12_Y1_FX1_121,0.0011901812
G15_Y3_037_017,0.0011900857
G12_Y1_EX2_061,0.0011900698
G09_Y1_FX1_215,0.0011899855
G15_Y1_CX2_122,0.0011899738
G12_Y1_FN1_114,0.0011899594
G15_Y3_034_173,0.0011899502
G12_Y1_DS1_223,0.0011898687
G09_Y1_BS1_120,0.0011898389
G02_Y5_072_202,0.0011898035
G09_Y1_FX2_234,0.0011897971
G15_Y5_022_261,0.0011897689
G15_Y6_075_235,0.0011897255
G15_Y1_HS1_044,0.0011897187
G15_Y3_010_015,0.001189712
G02_Y3_004_041,0.0011897029
G12_Y6_051_354,0.0011896603
G09_Y1_IS1_229,0.0011896472
G02_Y6_005_297,0.0011896237
G12_Y1_FX1_265,0.0011895883
G09_Y1_AN1_206,0.0011895727
G02_Y5_085_167,0.0011895336
G12_Y1_GND1_006,0.0011894599
G12_Y1_GN1_087,0.0011894583
G15_Y4_209_361,0.0011894531
G12_Y1_BS2_027,0.0011894486
G09_Y4_230_220,0.0011893229
G12_Y3_005_264,0.0011893114
G15_Y3_051_048,0.0011893089
G02_Y4_030_329,0.0011892617
G15_Y1_CS1_167,0.0011891839
G12_Y1_DND1_117,0.0011891483
G02_Y5_083_106,0.0011891354
G09_Y1_DX2_199,0.0011891206
G09_Y4_223_287,0.0011890663
G02_Y4_045_164,0.0011890477
G15_Y2_019_249,0.0011889932
G15_Y3_016_222,0.0011889313
G12_Y1_FX1_212,0.0011889165
G15_Y1_HN2_230,0.0011888831
G12_Y1_GS1_322,0.0011888539
G15_Y3_005_379,0.0011888286
G09_Y4_240_171,0.0011887886
G15_Y4_225_238,0.0011887319
G09_Y4_203_072,0.001188702
G09_Y1_DN1_205,0.0011886703
G09_Y1_CX2_235,0.0011886571
G15_Y6_104_090,0.0011886118
G02_Y6_014_115,0.0011885995
G15_Y1_AS1_253,0.0011885904
G15_Y1_IS2_004,0.0011885846
G15_Y5_035_198,0.0011885358
G12_Y1_CN1_391,0.0011885299
G09_Y1_ES2_287,0.001188519
G15_Y1_AN2_139,0.0011884333
G15_Y1_FS1_153,0.0011884287
G15_Y6_086_070,0.0011884002
G15_Y1_BS2_335,0.0011883784
G15_Y1_BS1_293,0.0011883411
G15_Y4_212_380,0.0011883373
G09_Y6_062_154,0.0011882747
G15_Y3_023_314,0.001188172
G15_Y1_IN2_258,0.0011881716
G09_Y1_FX2_298,0.0011881203
G12_Y1_DX2_097,0.0011880691
G02_Y5_073_079,0.0011880666
G15_Y2_004_367,0.0011880253
G12_Y1_ND4_343,0.001188015
G12_Y1_CS2_378,0.0011879788
G09_Y4_210_036,0.0011879588
G15_Y3_007_390,0.0011878726
G09_Y1_CX2_006,0.0011878575
G15_Y1_EN1_159,0.0011878284
G02_Y4_001_188,0.0011877916
G15_Y1_AX1_094,0.0011877861
G12_Y1_FND1_361,0.0011877073
G12_Y1_FS2_273,0.0011876875
G09_Y6_090_092,0.0011876237
G15_Y5_032_313,0.0011875981
G02_Y3_019_277,0.0011875776
G09_Y1_GS2_290,0.0011875598
G09_Y5_050_192,0.0011875161
G12_Y1_FN1_123,0.0011874285
G15_Y1_HN1_268,0.0011874199
G15_Y4_218_033,0.0011873767
G15_Y1_FS2_116,0.0011873317
G09_Y1_CS1_394,0.0011872662
G09_Y1_BS1_097,0.0011872461
G02_Y4_030_003,0.001187202
G09_Y1_AN2_237,0.0011871248
G02_Y3_019_234,0.0011870326
G15_Y4_206_055,0.0011870312
G12_Y3_023_287,0.0011869889
G15_Y6_083_287,0.0011869869
G15_Y3_033_112,0.0011869704
G12_Y1_GS1_314,0.001186965
G12_Y1_ES2_188,0.0011869364
G12_Y5_011_210,0.0011869299
G09_Y1_BX2_165,0.0011869178
G02_Y4_031_131,0.0011868456
G02_Y6_004_004,0.0011868221
G02_Y5_105_364,0.0011868055
G15_Y1_AN1_171,0.0011867821
G15_Y3_002_074,0.0011867739
G15_Y3_050_329,0.001186749
G15_Y4_219_266,0.0011867388
G12_Y4_202_365,0.0011866202
G15_Y1_EN2_356,0.0011866135
G12_Y1_ND4_011,0.0011865709
G15_Y1_BN1_244,0.0011865575
G12_Y4_205_251,0.0011864386
G15_Y1_FS2_034,0.0011864142
G12_Y1_IN1_295,0.0011863883
G09_Y1_HN2_216,0.0011863529
G02_Y3_007_185,0.0011863455
G15_Y4_223_220,0.0011862975
G15_Y1_BX1_327,0.0011862686
G12_Y1_HN1_020,0.0011862679
G15_Y2_013_070,0.0011862555
G15_Y2_021_016,0.0011862449
G15_Y2_011_196,0.0011862405
G02_Y4_037_327,0.0011862242
G15_Y2_001_238,0.001186208
G09_Y1_FN2_286,0.0011861827
G12_Y1_AS2_091,0.0011861492
G15_Y2_012_188,0.0011861275
G09_Y4_223_074,0.0011861192
G02_Y5_058_158,0.0011860842
G09_Y1_AN1_078,0.0011860767
G12_Y1_IN1_128,0.0011860748
G09_Y4_232_238,0.0011860547
G15_Y6_091_057,0.0011860156
G09_Y4_232_117,0.0011859841
G15_Y4_232_357,0.001185949
G02_Y5_060_274,0.0011859271
G02_Y6_002_012,0.0011858443
G12_Y1_IN1_093,0.0011858272
G09_Y1_FS2_028,0.0011857674
G02_Y4_026_364,0.0011857192
G15_Y1_FS2_169,0.0011855874
G15_Y4_222_038,0.0011854784
G09_Y1_DN1_359,0.0011854605
G15_Y1_FS2_142,0.0011852812
G02_Y5_093_019,0.0011852802
G12_Y2_014_062,0.0011852656
G09_Y1_DS2_097,0.0011852172
G15_Y1_HN2_138,0.0011851903
G02_Y4_039_080,0.0011851876
G12_Y1_HS1_145,0.0011851792
G15_Y2_014_113,0.0011851671
G02_Y4_034_069,0.0011849939
G12_Y5_012_153,0.0011849503
G09_Y1_DX2_312,0.0011849317
G15_Y1_GX2_308,0.0011849273
G02_Y5_089_347,0.0011849257
G02_Y4_037_332,0.0011848845
G12_Y2_040_263,0.0011848161
G12_Y1_BN1_346,0.001184779
G09_Y4_245_147,0.0011847124
G09_Y1_EN1_288,0.0011847
G09_Y6_086_229,0.001184656
G09_Y4_204_274,0.0011846067
G09_Y1_ES2_384,0.0011845969
G12_Y3_028_254,0.0011845885
G15_Y1_EN1_388,0.0011845782
G15_Y2_005_329,0.001184507
G12_Y1_BND1_101,0.0011845059
G12_Y1_HS1_180,0.0011844705
G15_Y1_BX2_185,0.0011844444
G09_Y4_232_203,0.001184428
G15_Y4_220_351,0.0011843931
G02_Y4_001_161,0.0011843683
G15_Y3_001_059,0.001184331
G15_Y2_011_075,0.0011843141
G09_Y1_FX2_228,0.0011843136
G15_Y5_029_042,0.0011842529
G12_Y3_030_131,0.0011842528
G15_Y1_CS1_149,0.0011842374
G09_Y5_011_341,0.0011841892
G09_Y5_005_393,0.0011841861
G12_Y3_047_308,0.0011841629
G15_Y3_017_355,0.0011841613
G02_Y5_074_266,0.001184135
G12_Y1_IS1_347,0.0011841117
G09_Y2_025_240,0.0011840641
G12_Y6_051_119,0.0011840394
G15_Y4_226_355,0.0011840304
G12_Y1_CS1_377,0.0011840116
G15_Y4_202_358,0.0011839828
G12_Y1_FND1_335,0.0011839571
G09_Y4_222_031,0.0011839244
G15_Y1_CN2_223,0.0011839233
G15_Y1_BX2_271,0.0011839092
G12_Y3_045_363,0.0011838899
G09_Y4_215_382,0.001183843
G02_Y5_080_302,0.00118384
G12_Y5_023_133,0.0011838321
G02_Y3_007_328,0.0011837839
G09_Y1_FX2_367,0.0011837666
G09_Y1_IS2_058,0.0011837244
G12_Y1_IN1_210,0.001183675
G09_Y1_ES2_224,0.0011836727
G12_Y1_CX2_095,0.0011836551
G09_Y1_FN1_366,0.0011836386
G02_Y3_002_144,0.0011836361
G12_Y1_CX2_113,0.0011836145
G12_Y1_AX1_196,0.0011836003
G15_Y1_HS1_113,0.0011835592
G02_Y5_058_199,0.001183494
G09_Y1_CX1_269,0.0011834925
G09_Y2_025_058,0.0011834875
G12_Y5_003_235,0.0011834867
G15_Y4_228_351,0.0011834637
G15_Y1_AX1_218,0.0011834463
G15_Y1_AS2_275,0.0011834432
G15_Y4_216_291,0.0011834237
G15_Y3_010_225,0.0011833909
G12_Y2_002_397,0.001183363
G15_Y1_BX1_326,0.0011833532
G12_Y1_IS1_251,0.0011833427
G15_Y1_ES1_355,0.0011832967
G12_Y3_028_247,0.0011832346
G12_Y1_DS2_124,0.0011831161
G12_Y6_043_030,0.0011830847
G15_Y6_088_074,0.0011830743
G12_Y1_ES2_274,0.0011830446
G02_Y5_092_107,0.0011830301
G12_Y4_202_069,0.0011830239
G12_Y1_EX1_016,0.0011830126
G12_Y1_BN1_289,0.0011830042
G09_Y4_226_227,0.0011829911
G09_Y1_GS1_328,0.0011829622
G15_Y1_BX2_399,0.0011828925
G09_Y1_FN1_047,0.0011828684
G12_Y1_HS1_195,0.0011828642
G02_Y4_031_314,0.0011828443
G12_Y1_HS2_171,0.0011828325
G15_Y4_232_268,0.0011827287
G15_Y3_047_138,0.0011827033
G02_Y5_082_292,0.0011826762
G15_Y1_CN2_111,0.0011826458
G15_Y1_GS1_394,0.001182643
G15_Y3_042_364,0.0011826367
G15_Y6_093_142,0.0011826281
G15_Y1_DS2_338,0.0011826226
G15_Y3_041_326,0.0011825829
G12_Y2_008_146,0.0011825243
G02_Y5_107_096,0.0011825105
G12_Y6_058_264,0.0011824586
G12_Y1_DX2_216,0.0011824579
G12_Y1_CS2_134,0.0011824388
G15_Y1_CX1_372,0.0011824386
G15_Y4_219_031,0.001182436
G15_Y5_025_195,0.0011824128
G15_Y4_224_266,0.0011824098
G15_Y2_001_054,0.0011824034
G09_Y1_DS1_377,0.0011823673
G12_Y3_045_273,0.0011823343
G15_Y6_098_210,0.0011822879
G12_Y1_IS2_124,0.0011822819
G02_Y4_026_230,0.0011822587
G12_Y6_052_035,0.0011822192
G12_Y1_GND1_246,0.0011821757
G15_Y2_003_230,0.0011821656
G12_Y1_FN1_197,0.0011820961
G15_Y2_001_024,0.0011820899
G09_Y1_FN1_194,0.0011820875
G15_Y1_BN1_154,0.0011820314
G02_Y4_001_265,0.0011819901
G12_Y1_BN1_043,0.0011819806
G09_Y4_239_362,0.0011819466
G02_Y4_041_141,0.0011818663
G12_Y1_AS2_282,0.0011818362
G12_Y1_IS2_216,0.001181824
G09_Y3_016_181,0.0011818164
G09_Y2_025_289,0.0011818007
G15_Y1_ES2_207,0.0011817525
G12_Y3_045_028,0.0011817395
G15_Y1_BN1_256,0.0011816553
G09_Y1_GN1_340,0.0011816237
G12_Y1_DS2_336,0.0011815808
G09_Y1_DS1_348,0.0011815724
