SPECID,SCORE
G15_Y2_004_038,1.18487796229392
G15_Y3_046_011,1.18486746748671
G09_Y4_236_079,1.18486657204563
G12_Y3_045_396,1.18486004621839
G12_Y1_HS2_375,1.18485444934155
G12_Y1_DX1_327,1.18485366104301
G15_Y3_041_336,1.18484784092136
G15_Y6_086_144,1.18484480212185
G09_Y1_GS1_338,1.18478210874353
G15_Y2_003_173,1.18476086340572
G09_Y1_HS1_236,1.1847464845461
G15_Y4_211_191,1.18474120996016
G12_Y1_ES1_396,1.18472465291551
G15_Y2_020_338,1.1847096705149
G09_Y1_IN1_396,1.18468882385296
G09_Y2_031_252,1.18458077907329
G12_Y2_001_010,1.18454956183729
G15_Y1_CN2_204,1.18450960980366
G15_Y6_100_245,1.18443449619328
G15_Y1_AS2_268,1.18442116681157
G09_Y1_HN2_264,1.18441240123153
G09_Y1_DX1_079,1.18439073759672
G02_Y5_072_174,1.18439022911112
G09_Y4_245_201,1.18438726973242
G09_Y1_ES1_105,1.1843827895873
G09_Y1_FX1_257,1.18438179968625
G09_Y1_CX2_311,1.18437180807088
G02_Y3_016_053,1.18436442291893
G02_Y6_003_092,1.18434141482954
G15_Y2_009_138,1.18432809908853
G02_Y5_074_118,1.18431569806829
G15_Y2_015_240,1.18431485375091
G09_Y1_DX1_055,1.18430893096513
G12_Y5_027_263,1.18429577676053
G15_Y2_013_275,1.1842708799196
G02_Y5_105_378,1.18426817375031
G15_Y4_222_036,1.18424679580188
G12_Y1_CD1_283,1.18424435343135
G12_Y2_039_034,1.18422489385211
G15_Y1_IN2_171,1.18422210141403
G15_Y1_GX2_155,1.18421975989603
G12_Y3_024_256,1.18419569710492
G09_Y2_003_059,1.18417901390033
G15_Y2_018_227,1.18415572317736
G02_Y6_009_171,1.18414329423744
G09_Y4_233_126,1.18413319002473
G15_Y6_088_354,1.1841288359732
G02_Y6_013_180,1.18412255207897
G02_Y3_018_302,1.18407602668426
G09_Y1_GN2_319,1.1840532798319
G15_Y5_022_340,1.18403607613676
G09_Y1_HN2_275,1.18398754502285
G15_Y3_050_071,1.18397235784838
G15_Y3_007_187,1.18392997749614
G15_Y1_CS2_082,1.18387570635189
G09_Y2_030_316,1.18387030859037
G15_Y1_CS1_045,1.18384825915714
G02_Y4_039_330,1.18384387580532
G15_Y1_CX2_126,1.18383577086538
G15_Y1_FS2_121,1.18378827889927
G12_Y1_FND1_106,1.18374596109651
G09_Y1_AX2_125,1.18374324828348
G15_Y2_023_270,1.18373769612564
G09_Y1_BX2_108,1.18370172682167
G09_Y4_248_175,1.18369584723178
G15_Y1_IS2_304,1.18369296624116
G12_Y1_CN1_145,1.18368345222991
G02_Y4_025_190,1.18366532566809
G12_Y1_FS2_399,1.18365149037546
G02_Y4_001_177,1.1836323803467
G09_Y1_ES1_247,1.18362153954071
G15_Y6_083_025,1.18358901884692
G09_Y4_220_163,1.18358600217066
G12_Y1_GS2_280,1.18355467362543
G12_Y4_203_043,1.18353369898814
G15_Y1_BX1_353,1.18350774016368
G09_Y2_031_296,1.18349957101904
G15_Y3_015_210,1.1834969358086
G09_Y4_221_372,1.18347968489812
G12_Y2_017_374,1.18347756367766
G09_Y1_EN1_211,1.18347737437745
G15_Y1_AN2_382,1.18347730310762
G12_Y1_HS2_365,1.18347140550992
G15_Y6_082_014,1.18343108900018
G02_Y6_005_214,1.18341388734143
G15_Y2_022_197,1.18338935013673
G09_Y4_228_378,1.18336816599758
G15_Y3_033_372,1.18335167790344
G15_Y1_GX2_215,1.18334506719481
G12_Y2_025_220,1.18333414280137
G15_Y1_GN2_285,1.18333144285395
G09_Y6_065_061,1.18329954362255
G12_Y2_025_397,1.18329909146974
G09_Y4_203_029,1.1832984953967
G15_Y1_BX2_146,1.1832931562776
G12_Y6_060_059,1.18327556022171
G15_Y1_GX2_004,1.18325249489382
G15_Y1_FN1_316,1.18323991024572
G15_Y6_095_360,1.1832367969288
G15_Y1_HS1_163,1.18323145665202
G15_Y2_012_027,1.18314514916651
G09_Y2_034_071,1.18314239751041
G02_Y5_058_378,1.18312834415586
G15_Y6_092_392,1.18312064218082
G15_Y3_018_038,1.18304460903306
G12_Y5_003_330,1.18304329995818
G15_Y1_CS2_104,1.18299981180233
G09_Y1_DX2_047,1.18298271120214
G15_Y6_089_368,1.18296298382671
G12_Y1_CX1_369,1.18293296253036
G15_Y1_DS2_104,1.18293074284914
G12_Y1_BX1_061,1.18292983377582
G02_Y4_001_367,1.18292228998541
G15_Y6_085_013,1.18288026679844
G15_Y4_212_033,1.18287856792286
G12_Y1_IS2_092,1.18285659066061
G02_Y3_019_179,1.18284533840946
G15_Y6_098_265,1.18283760605878
G15_Y3_038_089,1.18283508775227
G09_Y4_215_021,1.18282741764783
G02_Y5_114_025,1.18282602825842
G09_Y1_DX1_042,1.18282310034743
G02_Y5_072_043,1.18277608881785
G09_Y1_BS1_030,1.18272599855538
G09_Y1_FX2_092,1.18271242472104
G02_Y6_013_358,1.18270289121826
G02_Y3_009_142,1.18269938883651
G09_Y4_206_222,1.18266598317648
G12_Y1_ND3_365,1.18266282109436
G02_Y6_002_345,1.1826480506254
G12_Y1_CX1_295,1.18264296271571
G12_Y3_021_031,1.18263035425143
G12_Y1_DN1_158,1.18262407024661
G09_Y1_HN2_298,1.18262283753527
G02_Y3_013_176,1.18261182817558
G12_Y4_205_142,1.1826012377166
G02_Y3_007_328,1.18259053514298
G09_Y2_026_229,1.18255720724269
G15_Y1_DN2_273,1.18255496567466
G09_Y5_034_229,1.18252164822131
G15_Y4_205_271,1.18251616772743
G09_Y1_AS1_145,1.1824851210972
G09_Y1_BN1_127,1.18247318501638
G12_Y1_DX2_168,1.18247105303675
G02_Y6_007_234,1.18246218579463
G15_Y1_GX2_253,1.18244136345499
G02_Y3_014_051,1.18241416659041
G15_Y2_023_217,1.18241041940806
G12_Y1_IS2_101,1.18238734980138
G02_Y5_060_094,1.18236101020875
G15_Y1_CN1_378,1.18234949918088
G09_Y1_BN2_335,1.18234428240858
G09_Y1_BN1_178,1.18234093638161
G15_Y1_HS1_087,1.18233136222871
G15_Y1_DN2_344,1.18232658380456
G15_Y1_HN2_260,1.18232365499269
G12_Y1_DS1_105,1.182315117313
G12_Y6_040_124,1.18229653149285
G15_Y2_023_335,1.18228783005096
G15_Y2_007_033,1.18227925281842
G15_Y2_016_218,1.18226773318904
G02_Y4_025_186,1.18225321819226
G09_Y4_218_244,1.182242104436
G12_Y3_022_183,1.18222172207249
G15_Y6_081_205,1.18221350464736
G02_Y5_114_020,1.18219636781236
G15_Y3_002_126,1.18219178839092
G15_Y2_007_284,1.18218744238298
G15_Y3_010_203,1.18218023841326
G15_Y1_FS2_332,1.18217509739128
G15_Y3_004_362,1.18217301222574
G15_Y2_012_083,1.18213960480117
G02_Y3_014_397,1.18213764532461
G02_Y5_110_043,1.18211665231156
G09_Y1_BS1_172,1.18210998556169
G15_Y6_084_204,1.18207923378128
G09_Y1_GN1_221,1.18207672577001
G02_Y6_002_024,1.18207306053132
G12_Y5_014_027,1.18206689294739
G15_Y1_GX2_240,1.18206036609206
G09_Y1_CN1_012,1.18205754010822
G15_Y4_232_045,1.18205710823883
G15_Y1_CX2_398,1.18204928256303
G15_Y1_CS2_318,1.18202864469707
G15_Y3_035_181,1.18202592426061
G12_Y6_058_086,1.18202473877318
G15_Y5_028_225,1.18202075743042
G15_Y1_FS2_162,1.18202070718908
G09_Y1_DS1_034,1.18201954613375
G09_Y4_211_278,1.18200044457367
G09_Y4_203_158,1.18199533221992
G12_Y1_BS1_255,1.18198197726359
G09_Y4_214_096,1.18198103093518
G09_Y1_DX2_328,1.1819762318908
G09_Y5_050_192,1.1819513736916
G12_Y1_DX1_068,1.18188905961175
G09_Y1_CX2_184,1.18185917181724
G15_Y4_228_289,1.18185337313873
G15_Y3_048_035,1.18185277970152
G09_Y4_222_329,1.18184798715893
G02_Y6_004_388,1.18184427004196
G15_Y1_IS2_229,1.18184277934651
G09_Y5_033_015,1.18184058003415
G09_Y1_GS1_210,1.18183943418066
G02_Y5_110_091,1.1818285930092
G15_Y2_004_244,1.18182285811899
G12_Y5_011_011,1.18181095651302
G12_Y1_HN1_387,1.18179735052257
G15_Y1_BS2_333,1.18179676028928
G09_Y1_GX1_164,1.18178394678587
G15_Y2_002_079,1.18176889686775
G15_Y6_108_012,1.18172072048594
G15_Y1_DS2_291,1.18171610025498
G15_Y6_081_081,1.18169153635419
G15_Y1_CN1_318,1.18167386914378
G15_Y1_HS1_198,1.18167050842148
G02_Y4_021_391,1.18166196933591
G12_Y2_034_298,1.1816554612087
G12_Y1_AS2_094,1.18164706319589
G15_Y1_AX2_155,1.18163093723479
G15_Y1_GX2_223,1.18158662846742
G02_Y4_029_256,1.18157204183848
G15_Y5_032_356,1.18155835003714
G02_Y4_028_123,1.18155407058993
G15_Y1_BX2_082,1.18155132800429
G15_Y1_GX2_237,1.18155024648821
G09_Y4_233_008,1.18152345442497
G15_Y1_CN2_275,1.18151731587347
G12_Y3_044_026,1.18150795518843
G12_Y1_IS2_123,1.18149349048612
G09_Y4_239_371,1.18149095729258
G15_Y1_HS1_092,1.18148790993983
G15_Y4_227_016,1.18143597649392
G15_Y3_018_210,1.18141775620511
G12_Y6_042_207,1.18141513158021
G15_Y1_EN1_151,1.18141186925388
G02_Y3_015_220,1.18139616816587
G12_Y3_018_044,1.18136575253175
G09_Y2_031_301,1.18134067291954
G09_Y1_FN1_067,1.18133550904733
G15_Y6_088_345,1.18130716821211
G15_Y4_228_239,1.18130532321736
G09_Y6_068_007,1.18127094925711
G02_Y5_096_377,1.18121075005852
G12_Y1_CX2_048,1.18119910491514
G09_Y1_IN2_288,1.18117820036963
G09_Y4_207_117,1.18117499823819
G02_Y3_015_337,1.18116533348273
G09_Y1_CS2_094,1.18115940324196
G12_Y5_027_118,1.18114716750824
G12_Y4_208_176,1.18114493705424
G15_Y1_AS1_182,1.18112082074593
G02_Y4_034_190,1.18111184200667
G12_Y1_FX1_102,1.18110879733326
G15_Y6_088_175,1.18110126233117
G12_Y1_BN1_326,1.18109893363919
G02_Y4_042_289,1.18105949894533
G15_Y6_097_140,1.18099805770023
G12_Y1_HS2_085,1.18098346273565
G15_Y3_038_064,1.1809744199869
G02_Y5_077_210,1.18096538611044
G09_Y1_IS1_178,1.18096055654884
G09_Y4_224_009,1.18093024067228
G12_Y6_060_371,1.18092337403263
G15_Y1_GN2_056,1.18090879435177
G09_Y3_015_283,1.18090773659129
G15_Y1_CX2_246,1.1809064618394
G09_Y4_227_176,1.18089735434738
G09_Y1_HS2_119,1.18088267002156
G12_Y4_206_331,1.18085944961971
G12_Y1_GS2_225,1.18084783859144
G02_Y5_075_197,1.18083027789831
G15_Y1_CX2_095,1.18080578921351
G09_Y6_080_212,1.18077792970911
G15_Y3_008_064,1.18076661382049
G15_Y1_IN1_287,1.18075312744746
G09_Y1_BX2_168,1.18072113461035
G09_Y4_207_071,1.18070457059016
G12_Y3_039_207,1.18069490763596
G12_Y1_HS2_282,1.18068671465261
G02_Y3_018_368,1.18068570272034
G15_Y3_035_222,1.18068429123343
G02_Y5_110_366,1.18067103222296
G12_Y1_DX2_093,1.18066761391692
G09_Y1_GX1_227,1.18065623393802
G12_Y5_006_260,1.18065596103541
G09_Y6_080_237,1.18062428843337
G09_Y1_HS1_371,1.18062187906858
G09_Y6_080_208,1.18059399586894
G15_Y1_HN1_392,1.1805636049699
G15_Y2_015_199,1.18055216809956
G12_Y6_056_187,1.18054760869457
G02_Y3_015_173,1.18053934063251
G09_Y1_EX2_024,1.18053739242459
G12_Y1_CX1_348,1.18051147626923
G15_Y2_012_226,1.18051004529743
G09_Y4_214_006,1.18049436267576
G02_Y3_019_102,1.18048272736649
G12_Y1_DS2_343,1.18047811779752
G15_Y2_014_277,1.18047466969804
G12_Y1_AN1_093,1.18046906597469
G02_Y5_050_193,1.18045819522861
G15_Y4_224_068,1.18043437978314
G12_Y1_GS2_027,1.18040868930422
G15_Y6_099_021,1.18038594200333
G12_Y5_006_184,1.18037282694846
G09_Y5_033_247,1.18036660037978
G15_Y4_217_211,1.18034853380182
G09_Y4_222_335,1.18034505301647
G15_Y1_EN2_240,1.18030864049017
G15_Y3_033_376,1.18030139926844
G09_Y4_239_043,1.18027836560833
G15_Y2_004_045,1.18022019573648
G15_Y1_HS2_113,1.18021126013845
G12_Y1_IN1_351,1.18020783983097
G15_Y1_CX2_210,1.18016386311566
G09_Y1_AX1_282,1.18014145709216
G15_Y1_DS2_124,1.18012247904118
G09_Y1_BN1_346,1.18011783671722
G15_Y4_206_361,1.180092644728
G09_Y1_AN1_168,1.1800881275976
G15_Y1_EN1_186,1.1800821153852
G15_Y6_085_161,1.18006490332402
G12_Y3_006_143,1.18005625476781
G15_Y2_001_296,1.18004630032515
G15_Y1_BS1_122,1.18003480812429
G15_Y1_BX1_215,1.18002914886466
G12_Y6_056_185,1.18002074043697
G15_Y4_202_104,1.18000684597541
G02_Y4_030_005,1.1800017268897
G02_Y5_089_368,1.1800002162383
G12_Y1_BS1_391,1.17999467387046
G02_Y3_019_191,1.17996953385252
G09_Y1_FS2_162,1.17993619355105
G15_Y2_018_308,1.17993151756644
G15_Y1_ES2_146,1.17992604009888
G02_Y4_037_236,1.1799237641715
G02_Y5_072_136,1.17990696955099
G15_Y4_233_074,1.17990308787927
G15_Y4_234_132,1.17989001009104
G12_Y2_030_068,1.1798749416408
G09_Y2_031_156,1.17987043664356
G15_Y3_038_095,1.17985697763101
G09_Y1_EX1_375,1.17982998239477
G12_Y4_207_105,1.17982737949319
G15_Y3_004_311,1.17981725839522
G09_Y1_DX1_222,1.17979549490433
G09_Y4_202_298,1.17977939695272
G02_Y5_104_009,1.17973758394125
G12_Y6_070_258,1.17971956026798
G12_Y3_015_234,1.17971397849519
G15_Y2_020_363,1.17970943432973
G12_Y1_CX2_390,1.17969639111256
G02_Y5_106_306,1.17969516539422
G15_Y4_203_280,1.17968443970644
G15_Y6_094_206,1.17965523978164
G15_Y1_FN1_081,1.17965263254297
G15_Y2_014_195,1.17963127855449
G02_Y4_026_095,1.17956799351233
G02_Y6_002_020,1.17956488312769
G12_Y1_AT_386,1.17953926187637
G09_Y3_013_042,1.17953305898844
G15_Y1_CN2_040,1.17952490689855
G15_Y6_084_151,1.17951459812286
G15_Y6_085_011,1.17949274890409
G02_Y5_116_135,1.17949072027185
G15_Y4_226_028,1.17948846823894
G12_Y2_040_052,1.17948593982507
G15_Y3_021_381,1.17945692607493
G15_Y4_212_272,1.17942088256035
G09_Y1_DX2_270,1.17939387364357
G12_Y6_061_271,1.17936199010452
G02_Y4_001_210,1.17935417320014
G09_Y1_GX1_271,1.17934815467606
G09_Y5_050_170,1.17934302997467
G02_Y5_116_075,1.17933306319623
G15_Y3_035_301,1.17931367917076
G15_Y1_AS2_161,1.17930368633851
G15_Y1_AN2_377,1.17927281167724
G15_Y1_HN2_223,1.17927026164445
G15_Y1_DS2_027,1.1792679430659
G09_Y4_220_234,1.17926339910131
G02_Y4_033_079,1.17921887333731
G12_Y2_025_014,1.17921873337035
G12_Y1_AX2_002,1.17920844638948
G15_Y1_CS2_378,1.17920706616985
G15_Y6_083_069,1.17920106474906
G15_Y3_037_127,1.17917800864023
G15_Y2_013_062,1.17916989912758
G09_Y2_025_251,1.17915984076329
G15_Y4_211_225,1.17915731567595
G15_Y1_AS2_053,1.17913386393517
G15_Y1_HS1_098,1.17911975145631
G02_Y4_025_302,1.179098693464
G09_Y4_261_015,1.17909281379316
G15_Y6_085_117,1.17908732958731
G15_Y1_EN2_254,1.17908078838755
G12_Y2_011_382,1.17905934442195
G12_Y1_IN1_311,1.17905291787899
G12_Y1_DX1_092,1.1790250033718
G15_Y1_GN2_394,1.17902264197312
G15_Y1_HS1_125,1.17901180602936
G12_Y1_GS2_172,1.17900306817983
G15_Y3_001_333,1.17896329990399
G02_Y4_037_008,1.17895248199562
G12_Y1_BND1_277,1.17891602166433
G02_Y5_075_209,1.17890307462431
G15_Y4_212_352,1.17888662660767
G09_Y1_FX2_295,1.17888332721216
G02_Y5_101_362,1.17888282684477
G09_Y1_EX1_203,1.17886214616895
G09_Y1_BS1_010,1.17885273913842
G15_Y3_005_190,1.17884329169398
G09_Y1_GS1_245,1.17880962898231
G15_Y1_CX2_165,1.17880703811028
G15_Y2_005_030,1.17880466914356
G15_Y4_204_305,1.17880465878398
G15_Y2_005_284,1.17879717896161
G15_Y4_208_063,1.17879317066307
G02_Y5_089_146,1.17877018493864
G15_Y1_FN2_355,1.17876648709991
G15_Y3_041_133,1.17874719832917
G15_Y5_029_290,1.17873237218661
G15_Y1_DS1_049,1.17871991124453
G02_Y4_031_127,1.17871956822401
G15_Y2_011_299,1.17868730207691
G09_Y4_214_385,1.17858293642412
G09_Y4_215_209,1.17856075441214
G15_Y1_AX2_008,1.17852983011881
G02_Y4_042_390,1.17849143274039
G12_Y6_055_314,1.17848726133005
G09_Y1_CS2_305,1.17846784004611
G12_Y1_ND2_286,1.17845803390391
G09_Y4_212_367,1.17845541122471
G15_Y6_090_182,1.17844987541235
G15_Y1_BN1_078,1.17841897918997
G09_Y4_216_094,1.17840586236436
G15_Y4_216_347,1.17840293246567
G15_Y1_IS1_054,1.17839824879421
G15_Y1_GS2_130,1.17836505851006
G12_Y5_023_270,1.17833149508849
G15_Y5_032_209,1.17832699344285
G09_Y1_FS1_044,1.17832559826252
G15_Y4_207_358,1.1783151275331
G02_Y4_043_141,1.17831073816761
G02_Y4_037_019,1.17830383628058
G09_Y4_251_282,1.17829544703501
G09_Y1_CX2_392,1.17828963988713
G09_Y1_BS1_020,1.17825137629451
G15_Y3_007_243,1.17821055787759
G09_Y4_227_339,1.17821007414432
G02_Y4_042_348,1.17820913712599
G09_Y1_GX1_389,1.17819020008574
G12_Y1_AT_051,1.1781721730942
G15_Y1_GN1_064,1.17814272594847
G12_Y1_EN1_052,1.17811628620395
G02_Y3_014_326,1.17809239693114
G09_Y1_EN1_246,1.17808155975042
G09_Y1_BX2_146,1.17806046809505
G09_Y2_042_239,1.17806018639036
G12_Y4_205_092,1.17805732319759
G09_Y1_IN1_253,1.17805671653797
G09_Y1_test_083,1.17803799737217
G12_Y1_ND7_020,1.1779934523783
G12_Y1_AN1_349,1.17797547215788
G12_Y6_073_037,1.17797020398535
G09_Y4_207_167,1.17796558241113
G12_Y1_BN1_159,1.17794927550425
G15_Y4_205_237,1.17792564652214
G15_Y1_FN1_240,1.17792157698339
G15_Y1_ES2_008,1.17790435757532
G12_Y1_CD1_071,1.17789372631484
G12_Y1_EX1_114,1.17788702700061
G12_Y6_054_373,1.17787484596067
G15_Y3_018_171,1.1778480272794
G02_Y3_015_290,1.17784634071115
G09_Y1_AS2_267,1.17784263428393
G02_Y5_072_096,1.17782829211408
G09_Y2_036_208,1.17782680426477
G15_Y3_041_192,1.17777856601074
G15_Y2_020_191,1.17776650850827
G02_Y5_100_223,1.17775924882123
G12_Y6_053_175,1.17774673156848
G02_Y4_033_014,1.17769579589027
G15_Y4_219_185,1.1776894566487
G15_Y3_003_284,1.17768563062769
G02_Y5_100_170,1.17767688180041
G09_Y1_EN1_154,1.17763606396248
G15_Y1_IN2_329,1.17760371911026
G15_Y2_001_224,1.17756058225918
G02_Y4_043_273,1.17755165085994
G09_Y1_BX2_178,1.17753397022513
G12_Y2_001_025,1.1775196936917
G09_Y4_203_097,1.17750980485825
G15_Y3_034_365,1.17749234608199
G09_Y4_227_010,1.17749139244695
G12_Y1_IS1_256,1.17746201885078
G09_Y1_HS1_345,1.17745565973012
G12_Y6_060_358,1.17745497353118
G15_Y4_211_186,1.17742862308776
G15_Y1_AX2_067,1.17740896995474
G12_Y5_027_378,1.17739450503773
G15_Y5_032_238,1.177373381418
G15_Y1_DN2_339,1.1773693401454
G09_Y1_GN2_357,1.17733063797246
G15_Y1_HN2_040,1.17728859186833
G15_Y4_203_322,1.17728327810555
G15_Y1_CX2_017,1.17724679085355
G12_Y1_BX2_188,1.17724059436049
G12_Y4_209_222,1.17722613035259
G12_Y1_HS1_192,1.1772143325281
G15_Y5_032_138,1.17716336967681
G15_Y3_048_024,1.17715653847496
G09_Y4_223_310,1.1771481645128
G09_Y1_BS1_029,1.17710614669409
G15_Y3_007_110,1.17709555147336
G15_Y1_CN1_247,1.17708575368408
G15_Y4_218_366,1.17705708842267
G12_Y4_211_046,1.17704142776067
G09_Y4_215_291,1.17704076496826
G15_Y1_FS2_371,1.17701625505857
G15_Y4_202_206,1.17701040196336
G12_Y6_073_208,1.176998949205
G02_Y3_012_293,1.17699705187901
G02_Y4_043_381,1.17696991397168
G09_Y1_DS2_261,1.17696411910516
G12_Y1_DND1_057,1.17695079501589
G15_Y4_232_386,1.17693114478384
G12_Y1_EN1_014,1.17691901805781
G02_Y4_038_023,1.17691688816189
G15_Y3_018_070,1.17690199364525
G15_Y1_GN2_121,1.17689739152884
G09_Y1_EN2_060,1.17689314460098
G15_Y4_207_072,1.17686997781287
G12_Y4_208_049,1.17685729870006
G02_Y5_075_208,1.17681854638206
G15_Y3_006_014,1.17678938945009
G09_Y4_215_174,1.17676760581065
G15_Y6_087_059,1.17675240697618
G02_Y4_042_394,1.17675091165453
G12_Y1_FX1_230,1.17662383402773
G02_Y5_094_195,1.1765763854038
G09_Y6_061_120,1.17657448819562
G15_Y1_CN2_028,1.17657300071227
G02_Y4_021_192,1.17655409638758
G12_Y1_AN1_119,1.17654816585621
G02_Y3_002_216,1.17654776371736
G09_Y1_DN2_183,1.17652692911452
G15_Y2_017_091,1.176522237488
G15_Y1_DN2_185,1.17652211496494
G12_Y1_ND7_163,1.17650565028954
G02_Y5_079_361,1.17647935050233
G15_Y1_CS2_324,1.17646377791407
G09_Y1_DS2_059,1.17645775846268
G15_Y1_AS1_184,1.1764428981073
G15_Y1_AX1_361,1.1764150944661
G02_Y4_039_274,1.17639332164644
G15_Y1_HN1_304,1.17639081614237
G02_Y4_042_166,1.17638587400326
G09_Y4_248_163,1.17635458459196
G02_Y4_041_206,1.17634757984993
G15_Y4_217_036,1.17634108447637
G09_Y4_208_187,1.17633232456847
G15_Y3_049_366,1.17629012141839
G15_Y2_014_102,1.17628050684528
G02_Y4_042_193,1.17627093388777
G15_Y1_HN2_048,1.17625576277321
G15_Y1_GN1_305,1.1762541949742
G12_Y3_021_279,1.17616869070363
G15_Y3_003_033,1.176150042112
G02_Y4_027_264,1.17614073684083
G15_Y5_030_287,1.17611404741483
G09_Y1_DX2_362,1.17610656365635
G09_Y2_028_286,1.17604902794763
G12_Y4_204_234,1.17604387324212
G15_Y1_CN2_085,1.17603080124027
G12_Y1_DX1_335,1.17598258670168
G15_Y2_004_035,1.17598250663997
G12_Y1_ES2_372,1.17597839003896
G02_Y5_089_144,1.17597337952471
G15_Y1_GX2_290,1.17590538264485
G15_Y6_104_372,1.17590143284923
G12_Y5_026_005,1.1758927429459
G09_Y1_BX1_013,1.17587129592078
G12_Y1_BS1_101,1.1758275791907
G09_Y1_BS1_154,1.17582104851955
G09_Y1_GX1_192,1.17581212947325
G15_Y1_DN2_281,1.17580052859763
G15_Y1_CS2_279,1.1758001307833
G09_Y4_212_124,1.17578913989908
G15_Y1_FS1_096,1.17578500767688
G12_Y1_GN1_124,1.17577195545435
G09_Y1_BS1_397,1.17576881207314
G09_Y1_AS2_065,1.17570962923915
G02_Y4_043_324,1.17569063414468
G02_Y4_044_378,1.17569052952437
G15_Y2_003_214,1.17568781715857
G09_Y6_080_219,1.17568299885619
G09_Y1_GN2_287,1.17567284736147
G12_Y5_026_294,1.17566236376759
G02_Y5_072_013,1.17566013936455
G02_Y4_036_078,1.17565136953929
G09_Y1_BS2_368,1.17561455578748
G12_Y1_CS2_135,1.17561390617929
G09_Y1_HN2_288,1.17555997725666
G02_Y3_009_154,1.17555493982755
G09_Y3_010_351,1.17552922442596
G15_Y1_DS1_010,1.17551150357554
G15_Y1_GN2_373,1.17550319742204
G15_Y4_204_029,1.17550242605685
G02_Y5_057_113,1.17548792126214
G15_Y1_DS2_068,1.17548596313423
G09_Y1_BN1_055,1.17546002005346
G15_Y3_007_280,1.17544937830337
G02_Y5_053_359,1.17544101734596
G15_Y3_009_186,1.1754377245473
G09_Y1_DX1_154,1.17542798591025
G02_Y4_039_134,1.17541205538361
G15_Y2_014_140,1.17540247185614
G15_Y1_IS2_155,1.17539490535104
G15_Y1_HN2_004,1.17539181631561
G15_Y1_GS2_054,1.17536004343701
G15_Y3_037_311,1.17535766948333
G15_Y6_082_164,1.17534414308417
G15_Y2_005_010,1.17534097582682
G15_Y2_005_186,1.17531844938915
G02_Y3_005_016,1.17530928408568
G02_Y4_042_230,1.17527536271726
G15_Y4_207_033,1.17527534279885
G02_Y5_106_329,1.17527184650668
G02_Y3_003_099,1.17526190252907
G12_Y1_CN1_195,1.17522744264953
G15_Y1_GX2_039,1.17521591407134
G15_Y2_011_203,1.17518871419602
G12_Y6_055_291,1.17517938491864
G09_Y2_014_160,1.1751351586584
G15_Y4_230_324,1.17513201640524
G12_Y1_AS1_168,1.17510779969145
G15_Y2_011_349,1.17510216458524
G12_Y1_FT_278,1.17510103381296
G09_Y2_032_367,1.1750854234914
G15_Y2_011_219,1.17507974893548
G02_Y5_093_077,1.17507798696102
G15_Y4_207_157,1.17507764021132
G12_Y4_205_134,1.17506139150406
G02_Y3_019_112,1.17501372848888
G02_Y3_004_357,1.17499544400679
G15_Y6_097_177,1.17498332588893
G15_Y1_FS1_380,1.17497486195725
G02_Y5_105_112,1.17496850185864
G15_Y1_AX1_116,1.1749590653323
G12_Y5_028_238,1.17495809076344
G12_Y1_ES1_331,1.17491768986193
G15_Y1_CN1_084,1.17488153486195
G15_Y1_GX2_224,1.17485684045378
G15_Y4_213_384,1.17482184779361
G09_Y1_BN1_001,1.17481007583702
G09_Y1_DX1_063,1.17479990391714
G09_Y1_CN1_219,1.17478547487179
G09_Y1_BS2_315,1.17478032732707
G15_Y3_037_233,1.17473807434904
G15_Y1_CS1_290,1.17473595968608
G12_Y1_DS2_369,1.17473434109593
G09_Y4_260_225,1.17470702224271
G15_Y3_016_369,1.17467614331671
G12_Y1_AN1_117,1.17465214486356
G02_Y4_039_199,1.17464808307931
G15_Y4_230_030,1.17464673184341
G09_Y4_206_331,1.17462015267318
G09_Y1_AX1_042,1.17461885492171
G02_Y3_002_218,1.17461271637423
G12_Y6_073_369,1.1745930009482
G09_Y1_BN1_175,1.17458459649113
G15_Y3_051_366,1.17458450990857
G09_Y4_211_298,1.1745793677479
G09_Y2_030_035,1.17457793201363
G09_Y3_007_044,1.17454042213828
G15_Y1_CX2_381,1.1745285177549
G12_Y1_FX2_294,1.17452562611958
G15_Y4_227_195,1.17451006015317
G15_Y4_243_010,1.1744983814056
G15_Y1_GX2_138,1.17444243549608
G15_Y3_038_234,1.17442380488027
G12_Y1_DND1_191,1.17442354468664
G09_Y3_004_013,1.17442089058935
G09_Y5_051_292,1.17440714989487
G12_Y1_CN1_073,1.17436404643936
G02_Y6_003_099,1.17435790164224
G15_Y5_035_023,1.17435631013868
G15_Y1_FS2_223,1.17434675267648
G02_Y3_018_167,1.17434498811602
G02_Y5_055_030,1.1743356598888
G02_Y5_052_138,1.17433105444151
G02_Y4_039_348,1.17432089596632
G09_Y1_CN1_237,1.1743192349797
G15_Y5_030_045,1.174316981988
G15_Y1_DN2_324,1.1742748936082
G02_Y5_093_321,1.17427056967013
G15_Y2_019_268,1.17426946865895
G15_Y1_BN2_247,1.17425792037646
G09_Y4_225_355,1.17422992702092
G15_Y4_214_068,1.17422914815038
G12_Y1_CX1_379,1.17421501034881
G15_Y1_CS2_270,1.1742125509209
G15_Y2_013_241,1.17419751816478
G02_Y4_028_282,1.17419420778016
G15_Y1_CN2_002,1.17416280609569
